lyric,occurence,pos
asian,1,
asking,1,VG
asks,1,VBZ
aston,1,
astounded,1,VN
asylum,1,
atl,1,
atmosphere,1,N
attempt,1,N
attitude,1,N
attracted,1,VN
attractive,1,ADJ
automatic,1,ADJ
ave,1,
average,1,ADJ
awful,1,ADJ
awkward,1,ADJ
babblin',1,
|baby,|,1,
backstage,1,ADV
badly,1,ADV
bake,1,
baked,1,VN
balcony,1,N
ballad,1,N
balled,1,VN
ballistic,1,ADJ
balloons,1,N
bam,1,
band,1,N
banging,1,VG
barack,1,
barrel,1,N
bashin',1,
basis,1,N
basketball,1,N
battlefield,1,N
bay,1,N
beams,1,N
beans,1,N
beard,1,N
beating,1,VG
beef,1,N
beer,1,N
begging,1,VG
begun,1,VN
believed,1,VD
believer,1,N
ben,1,
bench,1,N
bend,1,V
beneath,1,P
benjamin,1,
bens,1,
bent,1,VN
bentley,1,
bep,1,
bestest,1,
bestie,1,
betrayal,1,N
bettermmmm,1,
bike,1,
bills,1,N
bing,1,
binoculars,1,N
birds,1,N
bitty,1,
bizarre,1,ADJ
blackness,1,N
blaine,1,
blazing,1,VG
bleed,1,V
bleeding,1,VG
bless,1,V
blinded,1,VN
blog,1,
blood,1,N
blowing,1,VG
blurred,1,VN
bodies,1,N
body's,1,N
boiled,1,VN
bollywood,1,
bolsillo,1,
bomb,1,N
boobies,1,
books,1,N
booth,1,N
booty's,1,
born,1,VN
bossing,1,
bowels,1,N
bows,1,N
|boy,|,1,
boyyou,1,
bozos,1,
braced,1,VN
bracket,1,N
brad,1,N
brain,1,N
brake,1,N
brand,1,N
bread,1,N
breeze,1,N
breezy,1,ADJ
bridge,1,N
bridges,1,N
brim,1,N
brings,1,VBZ
brink,1,N
brody,1,
brown,1,ADJ
bruh,1,
brush,1,N
bubba,1,
bubblegum,1,
bubbly,1,
buck,1,N
buckle,1,V
bucks,1,N
bueller,1,
bug,1,N
bugs,1,N
buh,1,
buildin',1,VG
bullshit's,1,
bunch,1,N
bunnies,1,
buns,1,N
buried,1,VN
buries,1,
burned,1,VN
burner,1,
burns,1,N
burnt,1,VN
burst,1,N
bursting,1,VG
buts,1,
buttercups,1,
butterican,1,
c-comin',1,
cab,1,N
cabbage,1,N
cada,1,
caesar,1,
cage,1,N
caged,1,
cali,1,
cali's,1,
californication,1,
calle,1,
calypso,1,N
camera,1,N
cameras,1,N
cannibal,1,
cans,1,N
cant,1,N
cape,1,N
capped,1,VN
caps,1,N
caramel,1,N
cardigan,1,
carousel,1,
cartoons,1,N
cashed,1,VD
casino,1,N
cat,1,N
catastrophe,1,N
cats,1,N
causin',1,
cautious,1,ADJ
cd,1,
cds,1,
celebration,1,N
center,1,N
central,1,ADJ
century,1,N
certain,1,ADJ
certified,1,VN
ch-ch-ch,1,
chains,1,N
chairs,1,N
champange,1,
champion,1,N
changed,1,VN
changing,1,VG
charm,1,N
chat,1,N
chauffer,1,
cheap,1,ADJ
check-checkin',1,
checking,1,VG
checks,1,N
cheese,1,N
chef,1,N
chemicals,1,N
chemo,1,
cherry,1,N
chests,1,N
chew,1,V
chicago,1,
chill,1,N
chillin',1,
chit,1,
chocolate,1,N
choppa,1,
chris,1,
chuckee,1,
chucks,1,
church,1,N
cigarettes,1,N
classes,1,N
claus,1,
claw,1,N
clear,1,ADJ
clearer,1,ADJ
click-clack-bloww,1,
clip,1,N
closed,1,VN
closest,1,ADJ
clubbin',1,
cmb,1,
coaster,1,
coasting,1,
coat,1,N
cockin',1,
coffee,1,N
coke,1,N
cole,1,
collector,1,N
college,1,N
collide,1,
collided,1,VD
colors,1,N
combin',1,
comfortable,1,ADJ
comin,1,VG
compared,1,VN
complete,1,ADJ
concrete,1,N
confess,1,V
confetti,1,
congo,1,
conjure,1,V
connection,1,N
content,1,N
controls,1,N
conversation,1,N
convo,1,
cookin',1,
cooking,1,VG
coolin',1,
cops,1,N
corner,1,N
couch,1,N
could've,1,
counting,1,VG
countless,1,ADJ
country-wide,1,
counts,1,N
couples,1,N
court,1,N
coz,1,
crack-head,1,
cranberry,1,
crashin',1,
crave,1,V
creep,1,V
crews,1,N
crib,1,N
criminal,1,ADJ
crisis,1,N
crowned,1,VN
crumbs,1,
cryin',1,
crying,1,VG
cupid,1,
curb,1,N
cuts,1,N
d,1,
d-d-dd-darkchild,1,
d-do,1,
d-town,1,
daah,1,
dabba,1,
daily,1,ADV
dallas,1,
damsel,1,N
darling,1,N
daughters,1,N
davis,1,
dazing,1,
dc,1,
dealin',1,
deals,1,VBZ
dear,1,ADJ
death,1,N
debt,1,N
decided,1,VD
deep,1,ADJ
deeper,1,ADJ
defeated,1,VN
deja,1,FW
delaying,1,
delegates,1,N
delirious,1,
deliver,1,V
delusional,1,
democrat,1,
denied,1,VN
deny,1,V
describes,1,VBZ
design,1,N
designated,1,VN
dessert,1,N
devices,1,N
dice,1,N
dick's,1,
diddy,1,
diesel,1,N
difficult,1,ADJ
dirt,1,N
disaster,1,N
disco,1,
discrimination,1,N
disease,1,N
diss,1,
distance,1,N
distress,1,N
djthat's,1,
dk,1,
doctor,1,N
doggy,1,
doh,1,
dolce,1,
dollar,1,N
donor,1,N
dont,1,
donuts,1,
doo,1,V
doors,1,N
dope,1,N
dosage,1,N
dot,1,N
double,1,ADJ
doubted,1,VD
doubts,1,N
dove,1,N
down-nnnnn,1,
downin',1,
downs,1,N
draw,1,V
drawer,1,N
dreadlock,1,
dreaming,1,VG
drift,1,N
drinkin',1,
driver,1,N
drivin',1,
drizzy,1,
drop-topping,1,
drown,1,V
drowning,1,VG
drum,1,N
dtp,1,
du-rag,1,
dude,1,
dur,1,
dwayne,1,
e'rybody,1,
eating,1,VG
ebert,1,
economy,1,N
effortlessly,1,ADV
egg,1,N
ego,1,N
|eh,|,1,
electric,1,ADJ
eleventh,1,NUM
elm,1,N
else's,1,ADV
embarrassing,1,VG
emotions,1,N
empty,1,ADJ
en,1,FW
ended,1,VD
enemy,1,N
enter,1,V
entertain,1,V
entitled,1,VN
equals,1,VBZ
erase,1,V
errors,1,N
espn,1,
establishin',1,
esteem,1,N
estranged,1,VN
et,1,FW
ether,1,DET
etiquette,1,N
evade,1,V
evel,1,
eventually,1,ADV
everyone,1,PRO
everything's,1,PRO
excess,1,N
exist,1,V
exorcise,1,V
expect,1,V
expectin',1,
explosive,1,ADJ
express,1,V
extreme,1,ADJ
eyeball,1,N
eyeliner,1,
fabulous,1,ADJ
faded,1,VN
failed,1,VD
faithful,1,ADJ
faking,1,
familiar,1,ADJ
families,1,N
family,1,N
fanny,1,
fans,1,N
fantastic,1,ADJ
fantastico,1,
far-fetched,1,
father,1,N
fault,1,N
feast,1,N
february,1,
fed,1,VN
feelin,1,
feelin's,1,
feignin',1,
fema,1,
festivities,1,N
fighting,1,VG
fillings,1,N
filthy,1,ADJ
finale,1,N
finders,1,
firefight,1,
first-name,1,
fist,1,N
fists,1,N
fives,1,N
flag,1,N
flame,1,N
flames,1,N
flashed,1,VD
flashing,1,VG
flawless,1,ADJ
flexes,1,
flicks,1,N
fliest,1,
flingers,1,
flintstone,1,
flippin',1,
flips,1,N
flo',1,
flock,1,N
floss,1,
flower,1,N
flowin',1,
flows,1,VBZ
flyin',1,
flying,1,VG
fo-fo,1,
focus,1,N
focused,1,VN
fold,1,N
followed,1,VN
follows,1,VBZ
food,1,N
foot's,1,
force,1,N
foreva,1,
forgiveness,1,N
forgotten,1,VN
fort,1,N
forward,1,ADV
four,1,NUM
fox-trot,1,
frame,1,N
frames,1,N
freddy,1,
freeze,1,V
french,1,
fresher,1,
fucking,1,
fuego,1,
fuera,1,
fuhhh,1,
function,1,N
futuristic,1,
fuzzy,1,ADJ
g,1,N
g-spot,1,
g4,1,
gabbana,1,
galactic,1,ADJ
galaxies,1,N
gang,1,N
gangsta,1,
gangster,1,N
garage,1,N
garbage,1,N
garden,1,N
garden',1,
gassed,1,VN
gate,1,N
gather,1,V
gazin',1,
geisha,1,
genie,1,N
georgia,1,
getaway,1,N
gettin,1,
ghost,1,N
ghostface,1,
gift,1,N
girlfriend,1,
girlfriend's,1,
girlfriends,1,
given,1,VN
givin',1,VG
giving,1,VG
glam,1,
glamor,1,N
glamorous,1,ADJ
glass,1,N
glasses,1,N
glitz,1,
glory,1,N
glove,1,N
goldmine,1,
goner,1,
goodbyes,1,
goooood,1,
gorgeous,1,ADJ
goshhhhhhh,1,
gps,1,
grade,1,N
gram,1,N
grammy,1,
granny,1,
grant,1,N
greatest,1,ADJ
greetings,1,N
grieving,1,VG
grip,1,N
grizzles,1,
grocery,1,N
groupies,1,
grows,1,VBZ
guarded,1,VN
guessin',1,
guest,1,N
guettalet's,1,
guide,1,V
guitar,1,N
guitars,1,N
gumbo,1,
gutter,1,N
gym,1,N
ha-hands,1,
hah,1,
haiti,1,
halo,1,N
handbag,1,N
handles,1,VBZ
handlin',1,
handprints,1,
hangin,1,
hannibal,1,
happened,1,VD
happenin',1,
hardaway,1,
hardest,1,ADJ
harm,1,N
harvest,1,N
hasty,1,ADJ
hated,1,VD
haven't,1,V
hazy,1,ADJ
he'll,1,PRO
headlock,1,
heads,1,N
hearin',1,
hearing,1,N
heart-breaker,1,
heat,1,N
heaven,1,N
heavenly,1,ADJ
heck,1,N
hefty,1,
held,1,VN
hella,1,
|hello,|,1,
helped,1,VD
hero,1,N
heroes,1,N
herself,1,PRO
hides,1,N
hiding,1,VG
highs,1,N
hip,1,N
hitlist,1,
hmm,1,
hocus,1,
hoe,1,
hoes,1,N
hollygrove,1,
homeboy,1,
homeboys,1,
homer,1,N
homes,1,N
hometown,1,
homework,1,
homies,1,
honest,1,ADJ
honies,1,
hoopty,1,
hopeless,1,ADJ
hopes,1,N
hopin,1,
hopping,1,VG
horror,1,N
host,1,N
hot-mess,1,
hotter,1,ADJ
hottest,1,ADJ
hourly,1,ADJ
houses,1,N
how's,1,
hubby,1,N
huddle,1,N
huffin',1,
hugs,1,
humor,1,N
hung,1,VD
hurtin',1,
husband,1,N
hustler,1,N
hype,1,
hypnotize,1,
i'm-a,1,
ice,1,N
ignited,1,VN
ihop,1,
ike,1,
illusion,1,N
im,1,
ima,1,
imagined,1,VN
important,1,ADJ
indecisive,1,ADJ
indefinitely,1,ADV
independent,1,ADJ
index,1,N
infinite,1,ADJ
infinity,1,N
information's,1,
inherit,1,V
insists,1,VBZ
insomniac,1,
intent,1,N
intergalactic,1,
international,1,ADJ
intertwined,1,VN
intuitive,1,ADJ
involved,1,VN
involvin',1,
iron,1,N
island,1,N
item,1,N
j:,1,
jacket,1,N
jacks,1,
jada,1,
jagger,1,
jake-on,1,
jam-packed,1,
jamie,1,
jason,1,
je,1,
jeezy,1,
jets,1,N
jiggling,1,
join,1,V
joint,1,N
jokes,1,N
jon,1,
jordans,1,
joseph,1,
judge,1,N
judgment's,1,
juice,1,N
jumped,1,VD
jumping,1,VG
jungle,1,N
junior,1,ADJ
kane,1,
kanye,1,
karma's,1,
katrina,1,
keepers,1,
keepin',1,
keeping,1,VG
keeps,1,VBZ
kicking,1,VG
kicks,1,VBZ
kiddin',1,
killa,1,
killin',1,VG
kilo,1,
kingdom,1,N
kitchin,1,
kitty,1,
knievel,1,
knocking,1,VG
ko,1,
konvict!,1,
kosher,1,ADJ
l-look,1,
labels,1,N
lahyme,1,
laid,1,VN
lamborghini,1,
land,1,N
landing,1,VG
language,1,N
lap,1,N
lashes,1,N
laughin',1,
lawn,1,N
lax,1,ADJ
layin',1,
leaf,1,N
lean,1,V
lear,1,
leather,1,N
leather-studded,1,
leavin',1,
lector,1,
left-side,1,
leg,1,N
legacy,1,N
legend,1,N
leggo,1,
legs,1,N
lehman,1,
lemon,1,N
leslie,1,
letters,1,N
level,1,N
liar,1,N
liars,1,N
lickin',1,
licks,1,
licorice,1,
life's,1,N
lifetime,1,N
likes,1,VBZ
limo,1,
limpin',1,
linger,1,V
lining,1,VG
lion,1,N
lipstick,1,N
lisa,1,
listened,1,VD
listenin',1,
lit,1,VD
lives,1,N
loaf,1,N
loan,1,N
loanin',1,
lobby,1,N
lobe,1,N
loca,1,
local,1,ADJ
location,1,N
locked,1,VN
loco,1,
lois,1,
loloca,1,
london,1,
loneliness,1,N
looks,1,VBZ
loosing,1,
lord,1,N
loser,1,N
losers,1,N
loso,1,
lotion,1,N
lots,1,N
louie,1,
louisville,1,
lovers,1,N
lovesick,1,
low-low,1,
lows,1,N
luck,1,N
lucky,1,ADJ
luda!,1,
luda'gnac,1,
luda's,1,
luxury,1,N
lyin',1,VG
lying,1,VG
lyrics,1,N
m-bone,1,
ma'am,1,N
ma'fucka,1,
ma'fuckin',1,
macadamian,1,
mack,1,
macy's,1,
madness,1,N
madonna,1,
magazines,1,N
magical,1,ADJ
mail,1,N
maine,1,
malcolm,1,
mambo,1,
mane,1,
maniac,1,N
mannin',1,
maple,1,N
mapped,1,VN
marble,1,N
margarita,1,
marley,1,
married,1,VN
martian,1,
martinis,1,N
masks,1,N
match,1,V
mattered,1,VD
maybach,1,
mayhem,1,N
mccall,1,
mclovin',1,
means,1,N
meets,1,VBZ
melodies,1,N
memo,1,N
mental,1,ADJ
mercedes,1,
merrier,1,
mes,1,
message,1,N
messages,1,N
michael,1,
michelle,1,
michelle's,1,
mick,1,
microphone,1,N
mike,1,
milk,1,N
milli,1,
millionaire,1,N
mindfreak,1,
minus,1,P
misbehavin',1,
misbehaving,1,
missin',1,
mission,1,N
mistaken,1,VN
mistakes,1,N
misty,1,ADJ
mix,1,V
mixed,1,VN
mixes,1,
mixtape,1,
mm-hmm,1,
mmh,1,
mmhm,1,
mo',1,
model,1,N
models,1,N
mom's,1,N
monday,1,
money's,1,N
months,1,N
moody,1,ADJ
moon,1,N
moonbeam,1,
morn,1,
morningside,1,
motel,1,N
motha',1,
mother,1,N
motherfuckers,1,
motherfuckin',1,
motherland,1,N
mud,1,N
mug,1,N
murderers,1,N
musically,1,ADV
mutha,1,
n-ggas,1,
n-n-and,1,
naked,1,ADJ
names,1,N
nashville,1,
nature,1,N
navigate,1,V
naw,1,
necks,1,N
needle,1,N
negro,1,
neighbors,1,N
neither,1,CNJ
nemo,1,
nevada,1,
news,1,N
next-level,1,
nick-nac-paddywac,1,
nine,1,NUM
nino,1,
no-now,1,
no-one,1,PRO
nobody's,1,PRO
nonsense,1,N
nope,1,
nose,1,N
nothin's,1,
noticed,1,VD
nuts,1,N
o-oh,1,
oak,1,N
obama,1,
obsessed,1,VN
obsession,1,N
obvious,1,ADJ
ocean,1,N
offense,1,N
ohhh,1,
ohhhwoah,1,
ohhit's,1,
ohit's,1,
ohohohohohohohoh,1,
oil,1,N
ok,1,
one-handed,1,
one-one,1,
one-one-one,1,
one-track,1,
onnn,1,
ooh-ooh-ooh-ooh-ooh-ooh,1,
ooohooohooo,1,
oooo,1,
oowee,1,
opening,1,VG
opinions,1,N
option,1,N
original,1,ADJ
others,1,N
oughta,1,MOD
outcome,1,N
outside,1,P
oven,1,N
overdosed,1,
overfreeze,1,
overload,1,V
overlook,1,V
overnight,1,ADV
overseas,1,ADJ
oxygen,1,N
p,1,N
p-p-p-party,1,
p-p-poppin',1,
padlock,1,N
pads,1,N
pains,1,N
painted,1,VN
pair,1,N
pandemonium,1,
pane,1,N
panties,1,
paparazzi,1,
parade,1,N
paralyzed,1,VN
paramedic,1,
pardon,1,N
parents',1,N
paris,1,
parkin',1,
part-time,1,ADJ
parties,1,N
partyin',1,
passed,1,VD
passenger,1,N
pasties,1,
patch,1,N
path,1,N
patiently,1,ADV
patron,1,N
patterns,1,N
patton,1,
paula,1,
paw,1,N
payed,1,
peanut,1,N
peas,1,N
pecan,1,N
pedal,1,N
pedicure,1,
peek,1,
penny,1,N
perfect's,1,
perhaps,1,ADV
person,1,N
persuasion,1,N
phony,1,ADJ
photos,1,N
picked,1,VD
pickin',1,
pics,1,
pictures,1,N
pidda-dow-dow,1,
pie,1,N
piece,1,N
pilots,1,N
pimpin,1,
pimps,1,N
pin,1,N
pink,1,ADJ
pinkett,1,
pipe,1,N
pippen,1,
pissed,1,
pistol,1,N
pitt,1,
plaques,1,N
platinum,1,N
playboy,1,N
played,1,VD
playground,1,N
plenty,1,N
po-po,1,
pocus,1,
poet,1,N
poison,1,N
polish,1,V
political,1,ADJ
poltergeist,1,
pony,1,N
pooooowwww,1,
popular,1,ADJ
positivity,1,
possess,1,V
possessive,1,ADJ
possible,1,ADJ
post,1,N
posters,1,N
pot,1,N
pound,1,N
pour,1,V
poured,1,VD
power,1,N
powerful,1,ADJ
practice,1,N
prayers,1,N
preacher,1,N
prescribe,1,V
presidents,1,N
pressing,1,VG
priceless,1,ADJ
pride,1,N
prince,1,N
prints,1,N
prisoner,1,N
prolly,1,
promises,1,VBZ
pronto,1,ADV
proof,1,N
pss,1,
pub,1,N
puffin,1,
pullin',1,
pumps,1,N
punch,1,N
punk,1,N
pure,1,ADJ
pussies,1,
puts,1,VBZ
puttin,1,
puzzle,1,N
quarterback,1,N
queenie,1,
question,1,N
quick,1,ADJ
quicker,1,ADJ
quite,1,DET
racket,1,N
rage,1,N
rainbow,1,N
raise,1,V
raised,1,VN
raisin',1,
range,1,N
rap'll,1,
raped,1,VN
rappers,1,
rarely,1,ADV
rash,1,ADJ
raymond,1,
reached,1,VD
reaching,1,VG
read,1,V
realer,1,ADJ
reality,1,N
realize,1,V
rear,1,ADJ
rearrange,1,V
reassemble,1,V
rebuilt,1,VN
recession,1,N
recipe,1,N
recognized,1,VN
recorded,1,VN
records,1,N
redundant,1,ADJ
reese's,1,
refused,1,VD
regardless,1,ADV
reggae,1,
register,1,N
rehab,1,
rejoiced,1,VD
relevant,1,ADJ
remain,1,V
remains,1,VBZ
remix,1,
repeat,1,V
replacement,1,N
reply,1,N
representin',1,
residence,1,N
resilient,1,
responsibilities,1,N
resting,1,VG
restraint,1,N
resuscitates,1,
retire,1,V
revenche,1,
reverse,1,V
rhythm,1,N
ri-ringing,1,
rick,1,
ricky,1,
rider,1,N
riders,1,N
rides,1,VBZ
ridiculous,1,ADJ
rim-rim-rim-rim,1,
ringer,1,
rio,1,
riot,1,N
ripley,1,
rises,1,VBZ
rock-rock-rocks,1,
rocks,1,N
rockstar,1,
roeper,1,
rollin',1,
rolls,1,N
romancing,1,VG
rooftop,1,N
rookie,1,N
ropes,1,N
rosetta,1,
rounds,1,N
routine,1,N
royce,1,
rubber,1,N
rubbin',1,VG
ruby,1,
runneth,1,
runway,1,N
s-,1,
safe,1,ADJ
sailed,1,VD
sailors,1,N
salary,1,N
salt,1,N
salty,1,ADJ
samba,1,
samurai,1,
saved,1,VN
saving,1,VG
says,1,VBZ
sayyy,1,
scarface,1,
scattered,1,VN
scene,1,N
school,1,N
scissors,1,N
scratch,1,N
screammmmmmmm,1,
screw,1,N
sea,1,N
seams,1,N
searchin',1,
searching,1,VG
seasoned,1,VN
seconds,1,N
seeing,1,VG
sell,1,V
semen,1,
sending,1,VG
senorita,1,
serena,1,
sets,1,N
several,1,DET
severed,1,VN
sexin',1,
sh-t,1,
shadow,1,N
shady,1,ADJ
shaken,1,VN
shakes,1,VBZ
shakin,1,
shaking,1,VG
shame,1,N
shanell,1,
shatter,1,V
sheep,1,N
sheets,1,N
shes,1,
shhh,1,
shingle,1,
shinin',1,
shiny,1,ADJ
ship,1,N
shits,1,
shittin',1,
shock,1,N
shots,1,N
showed,1,VD
shower,1,N
shtick,1,
shy,1,ADJ
sicker,1,ADJ
sideburns,1,
similar,1,ADJ
simpler,1,ADJ
sincere,1,ADJ
sincerity,1,N
singing,1,VG
sinkin',1,
sinking,1,VG
sipping,1,VG
six,1,NUM
skeptic,1,
skill,1,N
skip,1,V
sky-y-y-y-y,1,
skyyy,1,
slang,1,N
slap,1,V
sleepin',1,
sleeves,1,N
slide,1,N
slides,1,N
slim,1,ADJ
slip,1,N
slipping,1,VG
slugger,1,N
slumber,1,N
slumdog,1,
slur,1,
smack,1,V
smashin',1,
smellin,1,
smir-do',1,
smith,1,
snap,1,V
snap-snap,1,
snapped,1,VD
sneak,1,V
sneakers,1,N
snitches,1,
snoopy,1,
snuff,1,
sock-hop,1,
sold,1,VN
soldier,1,N
solely,1,ADV
solemnly,1,ADV
solve,1,V
somebody's,1,PRO
someday,1,ADV
someones,1,
sometime,1,ADV
sonically,1,
soo,1,
sooo,1,
sounded,1,VD
soundly,1,ADV
south,1,N
souths,1,
spaced,1,VN
spaces,1,N
spades,1,N
span,1,N
sparks,1,N
speakas,1,
species,1,N
spectacular,1,ADJ
spewing,1,VG
spillin',1,
spits,1,
spittin',1,
splatter,1,
spoon,1,N
sprained,1,VN
spreadin',1,
spring,1,N
springs,1,N
spun,1,VD
squeeze,1,V
stacked,1,VN
stadiums,1,
stage,1,N
stain,1,N
stained,1,VN
stains,1,N
stands,1,VBZ
star,1,N
starbucks,1,
starch,1,N
stardom'll,1,
starry,1,
starstruck,1,
startin',1,VG
starts,1,VBZ
statues,1,N
status,1,N
statutory,1,ADJ
steady,1,ADJ
steel,1,N
stevie,1,
sting,1,N
stingers,1,
stone,1,N
stoop,1,V
stove,1,N
strange,1,ADJ
streets,1,N
strength,1,N
stressed,1,VN
strings,1,N
strip,1,N
strippers,1,N
stronger,1,ADJ
studio,1,N
stumbled,1,VD
stuntin',1,
styl-o,1,
su,1,
subject,1,N
subliminally,1,
subway,1,N
success,1,N
suck,1,V
suffer,1,V
suffocate,1,
suitcase,1,N
summer's,1,N
sung,1,VN
sunset,1,N
super-model,1,
superbad,1,
superbowl,1,
superman,1,
supersize,1,
supportive,1,ADJ
surprised,1,VN
sushi,1,FW
suspended,1,VN
swag,1,
swagga,1,
swagged,1,
swagger,1,
sweepin',1,
sweetest,1,ADJ
swerving,1,VG
swimming,1,VG
swingin',1,VG
swishers,1,
swishin',1,
swivel,1,N
sworn,1,VN
t-pain,1,
t-shirt,1,
t-shirts,1,
t-streetz,1,
ta,1,
tables,1,N
taboo,1,ADJ
tags,1,N
talented,1,ADJ
talked,1,VD
tan,1,ADJ
tanning,1,
tape,1,N
target,1,N
tax,1,N
taxes,1,N
taxi,1,N
taxicab,1,N
teachers,1,N
teams,1,N
tearin',1,
tears,1,N
teddy,1,
tella,1,
temper's,1,
temperature,1,N
temporary,1,ADJ
tens,1,N
testi,1,
texting,1,
thai,1,
that'll,1,
that-a,1,
thats,1,
there'll,1,EX
there're,1,
theses,1,N
they'd,1,PRO
thief,1,N
thieves,1,N
thinks,1,VBZ
thirteen,1,NUM
this-a,1,
thread,1,N
threes,1,N
threw,1,VD
thriller,1,
throwing,1,VG
thugged,1,
thumbs,1,N
thursday,1,
ticket,1,N
ticking,1,
timbaland,1,
time-travellin',1,
timer,1,
tina,1,
tire,1,N
tivo,1,
toast,1,N
toned,1,
tooth,1,N
topic,1,N
tornado,1,N
toronto,1,
tough,1,ADJ
tougher,1,ADJ
traded,1,VN
trafficking,1,
trail,1,N
trans,1,
treble,1,N
tree,1,N
tries,1,VBZ
trillion,1,NUM
trippin,1,
trippin',1,
trouble,1,N
trust,1,V
try'na,1,
tuck,1,V
tummy,1,
tune,1,N
twelve,1,NUM
twentys,1,
twerking,1,
twisted,1,VD
two-step,1,ADJ
twos,1,N
typical,1,ADJ
tyrin',1,
ugh,1,
ugly,1,ADJ
um,1,PRO
|um,|,1,
unaware,1,ADJ
uncomfortable,1,ADJ
undercover,1,ADJ
underneath,1,P
understood,1,VN
undoubtedly,1,ADV
unfolds,1,VBZ
unless,1,CNJ
unravel,1,V
unsaid,1,ADJ
unsuccessful,1,ADJ
untrimmed,1,
upgraded,1,VN
upset,1,VN
uptown,1,N
uptown-town,1,
urge,1,V
vacation,1,N
valentines,1,
vanilla,1,N
vans,1,
velvet,1,N
venice,1,
venus,1,
verses,1,N
version,1,N
vertigo,1,N
veux,1,
vibes,1,N
vibin,1,
villians,1,
virgin,1,N
virgins,1,
visine,1,
vision,1,N
vision's,1,
visit,1,N
vixen,1,
vodka,1,
voice,1,N
volcano,1,N
volunteer,1,V
vu,1,
vulture,1,N
w,1,N
wa-wa-waves,1,
waddup,1,
waging,1,VG
wallet,1,N
walls,1,N
wam,1,
wanting,1,VG
wars,1,N
wasabi,1,
watched,1,VD
waterfalls,1,N
watts,1,
we'd,1,PRO
wearin',1,VG
wednesday,1,
week,1,N
weekend,1,N
weenies,1,
weepers,1,
weird,1,ADJ
welcome,1,ADJ
weren't,1,V
wet,1,ADJ
wha-wha-what,1,
whatcha,1,
whatchu,1,
whatever's,1,
whats,1,
whichever,1,WH
whip,1,N
whipped,1,VD
whistle,1,N
whites,1,N
who'd,1,WH
whoa-oh-whoa,1,
whoahhoo,1,
whooah,1,
whooahoo,1,
whos,1,
whose,1,WH
whuthoo,1,
widescreen,1,
wildcat,1,N
windpipe,1,
wine,1,N
wink,1,N
winning,1,VG
winter's,1,
wise,1,ADJ
wit',1,
witness,1,N
woke,1,VD
wolf,1,N
wonderful,1,ADJ
wonderin',1,
wont,1,ADJ
woo,1,V
woods,1,N
woods's,1,
woooooh,1,
workin,1,
working,1,VG
works,1,N
worn,1,VN
worse,1,ADJ
wrestle,1,V
wrist,1,N
ya',1,
ya'll,1,
yabba,1,
yah-ha,1,
yard,1,N
|yeah,|,1,
yeahhhhhh,1,
yearn,1,V
yellin',1,VG
ym,1,
younger,1,ADJ
yung,1,
yuup,1,
zero,1,NUM
zip,1,
zippers,1,
zombie,1,N
zucchinis,1,
